Date,Equity Share Capital,Reserves,Borrowings,Other Liabilities,Net Block,Capital Work in Progress,Investments,Other Assets,Receivables,Inventory,Cash & Bank,No. of Equity Shares,Face value,Sales,Raw Material Cost,Change in Inventory,Power and Fuel,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Interest,Profit before tax,Tax,Net profit,Dividend Amount,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,PRICE:,Adjusted Equity Shares in Cr,EBITDA,EBIT,Market Cap,EV,EV/EBITDA,EV/Sales,EPS,BV,P/E,P/B,P/S,EPS/P,Operating Cashflow Per Share,Price/Cashflow,ROE,ROA,ROCE,Net Profit Margin,EBITDA Margin,Operating Margin,Interest_Cov_Rat,Debt_to_Equity,Debt_Service_Coverage,FixAsset_Turn_Rat,Acc_Rec_Rat,COGS,Inv_Turn_Rat,CFO/Sales,CFO/Total Debt,Comp_Name
2018-03-31,63.11,4150.24,84.25,594.57,227.47,12.65,2821.26,1830.79,136.66,744.4,535.27,631129729.0,1.0,3217.32,1739.69,1.67,,234.31,208.13,388.09,290.91,406.46,27.2,13.65,723.47,189.15,534.32,157.78,198.7,142.69,-134.84,206.55,258.75,63.11,764.32,737.12,16330.481737875,15879.461737875,20.775933820749163,4.935617761949387,8.466487086040248,128.8720028521629,30.56167184458751,2.007806150858292,0.08042407966879266,0.032720723037836706,3.1484709237838695,82.18275037745344,0.1268159540508147,0.08486860392163093,0.17151898734177218,0.16607611303818084,0.23756418385488542,0.2291099424365621,54.0014652014652,0.01999596520583384,7.807150153217569,14.143931067833122,23.542514268988732,,,0.061759476831648695,2.3584569732937686,Tata Consumer
2018-03-31,176.15,4050.71,286.61,1299.23,1030.48,26.82,3433.06,1322.34,321.34,704.79,87.02,1761520510.0,1.0,5592.29,2281.22,74.03,59.43,756.51,461.67,775.75,99.91,265.69,102.5,21.89,1373.13,301.08,1072.05,1321.12,816.41,-261.18,-496.18,59.05,328.4,176.15,1497.5200000000002,1395.0200000000002,57848.3335484,58047.9235484,38.762703368502585,10.37999165787182,6.086006244677831,199.14579903491344,53.959852618814416,1.6490430709132167,0.05872370710388767,0.01853229672557196,4.6347431166619355,70.85613845984248,0.253627988625126,0.1553914100967817,0.30907926717137824,0.1917014317927003,0.26778296547568176,0.2494541592084817,63.72864321608041,0.06780683533403047,4.8541977309562405,5.426878736122972,17.403031057446942,3023.1299999999997,4.289405354786532,0.14598849487419285,2.8485049370224345,Dabur India
2018-03-31,22.7,1948.54,279.37,347.27,1763.35,30.02,315.32,489.19,70.03,183.85,21.55,226967619.0,1.0,2353.99,788.58,10.48,17.82,31.93,222.41,569.91,33.93,27.82,305.31,33.17,389.23,79.72,309.52,158.9,577.41,-237.4,-330.93,9.08,534.43,45.39,727.71,422.40000000000003,12129.830462216998,12387.650462217,17.022784436405985,5.262405729088484,6.819123154879929,65.62883895131085,78.37224638149392,8.143218873588276,0.22703155068628159,0.012759618948936118,12.721083939193655,42.011357094612144,0.1570179176558917,0.10885980677313954,0.18768245053563257,0.1314873894961321,0.3091389513124525,0.17944001461348608,12.734398552909255,0.14172297640064122,2.328373968132079,1.3349533558283948,33.61402256175924,827.85,4.502855588795214,0.24528991202171632,2.0668289365357766,Emami
2018-03-31,68.13,4573.46,,1982.49,1314.06,52.38,3902.46,1355.18,248.58,576.25,98.11,681329518.0,1.0,5261.02,2132.37,-46.24,80.12,199.41,355.51,1028.57,88.49,73.89,63.3,51.89,1289.01,289.14,999.87,681.3,1235.44,-302.42,-934.91,-1.89,729.1,102.2,1404.2,1340.9,49675.73515738,,,,9.783463796477495,112.88009784735812,74.52370808205067,6.459065981550832,0.1385852933461572,0.013418548616756953,12.088454011741684,60.31375056659975,0.2154154072203706,0.13341134464097007,,0.1900524993252259,0.2669064173867425,0.2548745300340998,25.841202543842744,,,4.003637581236778,21.16429318529246,2458.1399999999994,4.265752711496745,0.2348289875347366,,Godrej Consumer
2018-03-31,26.66,1115.46,592.05,498.24,685.49,20.19,205.39,1321.34,630.01,312.1,22.35,133307265.0,2.0,1796.66,504.7,12.53,35.47,501.76,155.16,293.48,48.23,26.39,40.9,68.6,187.28,63.83,123.45,13.33,315.78,-20.76,-292.57,2.45,332.25,13.33,296.78,255.88,4429.133879625,4998.833879625,16.843567220247323,2.7822926316748857,9.26106526631658,110.34042010502625,35.87600243013365,3.0111358981935332,0.1849264746807966,0.02787378560215675,23.689422355588896,14.025247007410224,0.1080884670612545,0.03886132691992899,0.14755185477778995,0.06871083009584451,0.1651842863980942,0.14241982345017976,3.7300291545189506,0.5183781038770006,0.4492242488458336,2.6209864476505857,2.851796003238044,1029.3999999999999,3.2983018263377115,0.17575946478465596,0.533367114263998,Radico Khaitan
2018-03-31,129.0,2912.0,122.0,857.0,509.0,25.0,1507.0,1979.0,288.0,1313.0,61.0,1290864398.0,1.0,5170.0,2706.0,222.0,30.0,625.0,274.0,780.0,62.0,114.0,67.0,8.0,954.0,236.0,718.0,548.25,409.0,187.0,-602.0,-6.0,326.05,129.09,1029.0,962.0,42088.633696790006,42149.633696790006,40.96174314556852,8.152733790481626,5.562011000077465,151.55790533736152,58.62088370473538,2.1513229499591358,0.06306576402321083,0.017058767060504416,3.1683321713533195,102.90903300733497,0.23610654390003288,0.12692239703022803,0.3041416376857414,0.13887814313346228,0.1990328820116054,0.186073500967118,120.25,0.04011838211114765,7.915384615384616,10.157170923379175,17.95138888888889,3139.0,2.390708301599391,0.07911025145067699,3.3524590163934427,Marico
2018-03-31,27.2,1497.41,,1039.25,1145.91,158.58,31.16,1228.21,201.03,226.71,456.16,271985634.0,1.0,4187.97,1472.05,-16.68,44.16,179.77,306.98,949.76,104.68,25.65,156.51,,983.03,309.66,673.37,652.8,693.93,-207.34,-379.77,106.83,1056.9,27.2,,,28746.161657460005,,,,24.75625,82.25183823529412,42.69224943196163,12.849560844787128,0.2523657046253913,0.023423455388400037,25.512132352941176,41.42734857982794,0.441667049278176,0.2047227576478028,,0.16078672960885584,,,,,,3.6547111029662016,20.832562304133713,1712.66,7.5544087159807685,0.16569602934118438,,Colgate-Palmoliv
2018-03-31,216.0,6859.0,,10074.0,4142.0,430.0,3111.0,9466.0,1147.0,2359.0,3373.0,2164704405.0,1.0,34525.0,13859.0,71.0,259.0,2958.0,1745.0,7105.0,1394.0,507.0,478.0,20.0,7285.0,2048.0,5237.0,4320.0,5913.0,-1261.0,-4651.0,1.0,1333.35,216.45,7783.0,7305.0,288630.861840675,,,,24.194964194964196,247.6886116886117,55.10857504296352,5.383170388456358,0.03861984069514844,0.018145996321269134,27.31808731808732,48.808321917808215,0.7402120141342756,0.22192558691414527,,0.15168718320057928,0.2254308472121651,0.2115858073859522,365.25,,,8.335345243843554,30.100261551874453,17005.0,7.208562950402713,0.17126719768283852,,Hind. Unilever
2018-03-31,145.3,2358.5,3250.5,2886.7,1002.1,98.0,277.5,7263.4,2699.8,1869.4,119.8,145327743.0,10.0,8170.1,2645.9,17.7,23.9,1715.3,664.4,1937.0,173.4,215.0,135.1,267.5,840.3,278.6,561.7,,946.3,155.0,-1033.3,68.0,625.93,72.66,1242.8999999999999,1107.8,9096.499417599,12227.199417599,9.837637314022851,1.496578917956818,7.730525736306084,177.75939994494908,80.96861990386326,3.5212202572344773,0.07661228136742511,0.01235046368812181,13.023671896504267,48.06094663425974,0.2243390047128365,0.04245012091898429,0.19251690040491456,0.06875068848606504,0.1521278809316899,0.13559197561841346,4.141308411214953,1.298226695422957,0.3532973280272882,8.152978744636265,3.0261871249722203,4367.400000000001,2.3362576227666634,0.11582477570653969,0.2911244423934779,United Spirits
2018-06-30,32.46,773.04,,619.85,250.11,21.48,,1153.76,148.47,123.61,399.59,32460736.0,10.0,2455.29,887.05,-61.64,11.82,95.54,115.74,581.36,80.62,17.94,52.37,5.32,581.77,207.18,374.59,129.84,415.47,-19.46,-106.1,289.91,9924.75,3.25,639.46,587.09,32216.4689616,,,,115.25846153846153,270.3184615384615,86.10864545236126,36.71502842800799,4.042190535537554,0.011613235752886626,127.83692307692309,77.63602065131056,0.46504034761018,,,0.15256446285367511,0.26044174007958326,0.23911228408864127,110.35526315789474,,,9.816840590140337,16.53728025863811,1056.05,8.543402637327077,0.16921422723995944,,P & G Hygiene
2018-12-31,96.42,3577.32,35.14,4379.2,2400.62,105.2,2658.49,2923.77,124.59,965.55,1610.06,96415716.0,10.0,11292.27,3829.22,6.01,344.18,949.86,1124.15,2145.82,287.4,258.92,335.67,111.95,2428.95,822.02,1606.93,1108.83,2052.45,-52.41,-1317.42,682.62,1108.49,96.42,2876.5699999999997,2540.8999999999996,10687.585702884,9112.665702884,3.167892908180229,0.8069826264235623,16.665940676208255,133.5214312383323,66.51229723758969,8.301963135950619,0.09816361103657635,0.015034813734186374,21.28655880522713,52.07464532631733,0.4374098330311889,0.15041823144636193,0.6850855244709992,0.14230354038647677,0.25473797562403305,0.22501233144443053,22.69673961589995,0.00956518425364887,19.55653001563668,4.703897326523982,90.6354442571635,5117.249999999999,5.29982911294081,0.18175707807199082,58.40779738190096,Nestle India
2018-12-31,182.64,2406.3,2535.44,961.89,3321.82,339.23,774.5,1650.72,134.47,418.33,1.84,182641940.0,10.0,3862.28,1843.2,68.79,158.8,135.37,411.79,491.8,24.05,88.15,295.55,195.7,462.96,130.6,332.36,45.66,742.05,-704.45,-67.08,-29.49,116.21,123.3,954.21,658.66,2122.48198474,4656.08198474,4.879514975466616,1.2055267833352319,2.6955393349553933,202.15581508515814,43.11196594054639,0.5748536095835113,0.030088445167103364,0.023195416357932996,6.018248175182482,19.309605821710125,0.12837686466275774,0.05274149115791345,0.12853457393870088,0.08605279782926147,0.24705873214785048,0.1705365742514784,3.3656617271333675,0.9793351719236444,0.3493815769239219,1.1626999656814638,28.72224287945267,2068.58,4.944852150216336,0.19212744803587517,0.29267109456346824,Varun Beverages
2019-03-31,102.22,4823.94,,1738.39,1343.51,32.0,3424.8,1864.24,353.18,615.12,97.24,1022166096.0,1.0,5679.31,2285.52,-27.75,94.14,212.0,351.5,1093.13,102.71,94.45,69.07,64.86,1473.08,-281.9,1754.98,1022.2,1082.16,459.92,-1548.5,-6.42,686.0,102.22,1607.0099999999998,1537.9399999999998,70120.5941856,,,,17.168655840344357,149.41174329876736,39.956535117209306,4.591339240505732,0.12078932123796728,0.025027195102542796,10.586577969086285,64.79903156649664,0.35625720642447667,0.22797603041793485,,0.30901289065044873,0.28295866927496466,0.27079698061912444,23.71168670983657,,,4.227218256656073,16.08049719689677,2619.41,4.258372350110547,0.19054427386425463,,Godrej Consumer
2019-03-31,27.2,1419.55,83.14,1096.59,1190.85,198.7,31.15,1205.78,209.79,248.57,399.35,271985634.0,1.0,4462.43,1583.06,24.48,46.45,201.48,296.96,1017.13,105.77,68.16,159.17,2.5,1142.55,366.99,775.57,625.6,983.0,-95.71,-814.68,72.61,1258.15,27.2,1304.22,1145.05,34219.87254171001,33903.66254171001,25.9953554934827,7.5975785708033525,28.513602941176472,79.38933823529412,44.124553554160165,15.847845919449474,0.2819427979822653,0.02266311881824621,36.13970588235294,34.81350966429298,0.5360774148954554,0.2360591570815921,0.7484525031211393,0.17379992515288756,0.2922667694507253,0.25659786259952533,458.02,0.057466735787109036,15.229098552078469,3.747264558928497,21.27093760427094,1806.51,7.26761073339502,0.2202835674733273,11.823430358431562,Colgate-Palmoliv
2019-03-31,216.0,7443.0,,10206.0,4343.0,373.0,2949.0,10200.0,1673.0,2422.0,3688.0,2164704405.0,1.0,38224.0,15430.0,-12.0,269.0,3018.0,1747.0,7645.0,1466.0,437.0,524.0,28.0,8522.0,2486.0,6036.0,4752.0,5728.0,-264.0,-5462.0,2.0,1706.8,216.47,9074.0,8550.0,369471.7478454,,,,27.88377142329191,250.38351734651454,61.21123194168323,6.816742643797513,0.04465257429886982,0.016336871000288206,26.460941469949645,64.50261801675978,0.7880924402663533,0.23881305637982195,,0.15791125994139807,0.2373901213897028,0.22368145667643366,305.35714285714283,,,8.801289431268708,22.847579199043633,18729.0,7.7328654004954585,0.14985349518627042,,Hind. Unilever
2019-03-31,45.39,2019.01,54.34,464.3,1643.35,36.33,187.03,716.33,142.25,213.54,110.67,453935238.0,1.0,2488.7,889.94,14.47,22.18,37.08,243.76,573.96,29.83,27.41,318.04,19.29,396.5,91.25,305.24,181.56,512.61,20.18,-434.15,98.64,400.0,45.39,733.83,415.79,18157.40952,18101.079520000003,24.66658424975812,7.2733071563466885,6.724829257545715,89.87138356466181,59.481064080723364,4.45080496298583,0.16072648370635273,0.01681207314386429,11.293456708526108,35.41873939252063,0.1478589420654912,0.10130195110133182,0.1962439940719484,0.12265037971631777,0.2948647888455821,0.16707116165066102,21.55469155002592,0.02632241813602015,9.966453891077007,1.5144065476009372,17.49525483304042,934.73,4.377306359464269,0.20597500703178367,9.433382407066617,Emami
2019-03-31,24.03,4015.42,0.53,1612.99,1327.6,64.91,1645.67,2614.79,350.96,718.89,40.48,240318294.0,1.0,10482.45,6326.65,49.02,140.44,700.81,321.64,1037.83,341.97,190.52,135.0,1.54,1716.11,593.91,1122.2,360.45,1113.65,-831.1,-326.26,-43.71,3085.5,24.03,1852.6499999999999,1717.6499999999999,74150.2096137,74110.25961370001,40.002299200442614,7.069936857671633,46.69995838535164,191.1302913025385,66.07072268757797,16.143437960422446,0.2943491263969778,0.015135296835310855,46.344153141905956,66.57797782067973,0.27781009790936884,0.16753279519406905,0.42516299585641504,0.10705512547162162,0.17673826252450522,0.16385959389264912,1115.3571428571427,0.00013120598101226653,894.9999999999998,7.895789394395903,29.867933667654437,7118.879999999999,9.902599841422191,0.10623947645827073,2101.2264150943397,Britannia Inds
2019-03-31,1225.86,56723.93,11.13,11837.0,18486.4,3401.36,26578.0,21332.16,3646.22,7587.24,3768.73,12258631601.0,1.0,44982.55,17485.29,180.14,714.88,1788.28,2728.44,4045.76,968.57,2382.43,1311.7,58.04,18444.16,5979.84,12464.32,7048.7,11749.05,-5081.75,-6600.57,66.73,297.25,1225.86,19813.9,18502.2,364387.824339725,360630.22433972504,18.200870315269835,8.017113843917809,10.16781687957842,1272.1327636108526,29.234397464121585,0.23366271862716465,0.006608118036883191,0.03420628050320747,9.584332631785033,31.01415731484673,0.2150882686546405,0.1531266757781907,0.31921853552359075,0.2770923391404,0.440479697126997,0.41131950056188454,318.7835975189525,0.00019206281851927333,286.4522191701605,2.4332779773238706,12.336762455364735,19808.31,2.610739873788097,0.26119128417575255,1055.6199460916441,ITC
2019-03-31,176.63,3792.19,309.86,1300.1,1036.62,21.69,2962.14,1558.33,431.46,732.9,124.71,1766291141.0,1.0,6273.19,2511.23,-10.09,63.99,804.04,572.94,834.39,109.27,274.74,108.83,29.8,1503.35,239.06,1264.29,485.73,1123.57,417.78,-1619.39,-78.04,408.8,176.63,1641.9799999999998,1533.1499999999999,72205.98184408,72391.13184408,44.08770621084301,11.539763954874633,7.157844080846968,198.0996823869105,57.11216888530322,2.0636075488579966,0.06516620730441769,0.017509403328882015,6.361150427447206,64.265104977883,0.3185556412233359,0.1846714070369375,0.3583231276935877,0.2015386111372364,0.2617456190550581,0.24439718867115454,51.447986577181204,0.07807358358403757,4.834187128304775,6.0515811001138315,14.539447457469985,3389.35,4.6245736116796285,0.17910664271287813,3.626056928935648,Dabur India
2019-03-31,129.0,3360.0,131.0,1138.0,643.0,42.0,1440.0,2633.0,430.0,1234.0,339.0,1290864398.0,1.0,5971.0,3142.0,101.0,33.0,690.0,307.0,820.0,70.0,301.0,104.0,24.0,1183.0,54.0,1129.0,612.75,785.0,-79.0,-704.0,2.0,346.65,129.09,1311.0,1207.0,44747.814356669995,44539.814356669995,33.97392399440884,7.459355946519845,8.745836238283369,155.02835231234022,39.63600398582816,2.2360426001406113,0.058055602076704065,0.0252295867251792,6.081028739639011,57.005157324840766,0.32358842075093147,0.16803095698764697,0.3334254143646409,0.18908055602076704,0.21956121252721486,0.2021436945235304,50.291666666666664,0.037546574949842364,8.458064516129033,9.28615863141524,13.886046511627907,3764.0,3.0502431118314424,0.1314687657008876,5.99236641221374,Marico
2019-03-31,63.11,4380.57,4.53,556.24,242.55,17.25,2816.33,1928.32,181.92,846.91,472.95,631129729.0,1.0,3429.66,1853.32,-0.16,,302.11,216.85,439.88,179.07,182.51,31.68,13.18,575.92,164.99,410.93,157.78,97.47,345.57,-247.16,195.88,203.95,63.11,620.7799999999999,589.0999999999999,12871.890822954998,12403.470822954998,19.980461392047104,3.616530741518109,6.511329424813817,132.521662177151,31.322328620446303,1.5389936758215854,0.0594665360414735,0.0319261065202933,1.544446205038821,132.05380629937417,0.09247515572678502,0.06332736423906377,0.1324352941969916,0.11981654158138125,0.1810033647650204,0.17176629753386632,44.69650986342943,0.0010194253411586795,35.052512704686606,14.140012368583795,18.852572559366756,,,0.02841972673676108,21.516556291390728,Tata Consumer
2019-03-31,26.68,1288.26,337.02,580.63,713.94,16.0,155.39,1347.26,641.75,361.69,17.67,133409265.0,2.0,2063.48,531.02,41.7,45.28,570.76,171.55,399.27,36.57,13.29,42.44,35.87,285.71,97.64,188.06,16.01,308.69,-6.55,-225.93,76.21,395.1,13.34,364.02,321.58,5271.00006015,5590.35006015,15.357260755315643,2.709185482849361,14.097451274362818,123.2512143928036,28.02634265659896,3.205647927661061,0.19147265784015355,0.035680716968774534,23.140179910044978,17.074197414882246,0.1430179323771427,0.058084442659912895,0.19466573040509455,0.09113730203345805,0.17641072363192276,0.15584352646984703,8.965151937552273,0.25630066771107424,0.9762128241572582,2.8902708911112978,3.2153954031943903,1105.36,3.056097763277945,0.149596797642817,0.915939706842324,Radico Khaitan
2019-03-31,26.44,3155.45,211.49,1985.22,1752.19,189.92,25.68,3410.81,1510.02,1030.8,45.12,264405149.0,1.0,6472.43,1239.63,74.47,183.55,2054.49,443.86,1313.71,173.9,31.7,259.78,31.2,878.48,315.7,562.78,66.1,644.38,-429.7,-198.01,16.67,1394.8,26.44,1169.46,909.6800000000001,36879.230182520005,37045.60018252,31.677526535768646,5.723599974433095,21.28517397881997,145.78379727685325,65.5291801414407,9.567592737011651,0.2154986612446948,0.015260377099813573,24.371406959152797,57.231000341413456,0.17686972208341584,0.07238681761938202,0.2680748987734943,0.08695034168001817,0.18068329823574764,0.14054690433113992,29.156410256410258,0.06646678546398525,4.818739956322881,3.693908765601904,4.2863207109839605,3403.2000000000003,3.30151338766007,0.0995576622690396,3.046858007470802,United Breweries
2019-03-31,145.3,2986.2,2582.5,2948.3,1128.2,117.1,298.4,7118.6,2518.1,1876.7,58.8,726638715.0,2.0,8980.6,2917.9,-80.7,22.7,1758.6,679.5,2081.7,152.1,68.5,144.5,220.0,991.4,332.8,658.6,,857.5,-6.6,-911.9,-61.0,553.9,72.66,1355.9,1211.4,40248.51842385,42772.21842385,31.5452602875212,4.762735053765895,9.064134324249931,186.39826589595378,61.10897965381111,2.971594168741801,0.06167739349263968,0.01636420712087007,11.801541425818883,46.934546938775505,0.21031454574485073,0.050666215342954735,0.21200560028001403,0.07333585729238581,0.15098100349642563,0.13489076453689064,5.506363636363637,0.8246846559156954,0.48381801962533455,7.960113455061159,3.5664191255311546,4779.9,2.546970746523152,0.09548359797786339,0.33204259438528555,United Spirits
2019-06-30,32.46,876.6,,707.98,234.22,14.55,,1368.27,181.37,203.42,540.45,32460736.0,10.0,2946.85,1274.53,37.73,12.48,153.7,134.5,720.47,70.84,44.53,49.78,5.48,607.33,188.2,419.13,285.65,412.97,34.32,-313.74,133.55,10714.85,3.25,662.59,612.8100000000001,34781.191712960004,,,,128.96307692307693,302.1830769230769,83.08463364588553,35.45814050575556,3.6360350883146415,0.012035919954369582,127.06769230769231,84.32395210305833,0.4610586759949838,,,0.142229838641261,0.22484687038702345,0.20795425623971361,111.82664233576642,,,12.581547263256766,16.24772564371175,1402.98,6.8969619506439885,0.14013947096051718,,P & G Hygiene
